word,pronunciation,translation,part_of_speech,country,level,audio_url
cricket,/ˈkɹɪk.ɪt/,крикет,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/cricket-au.mp3
cripple,/ˈkɹɪpl/,калечить,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/cripple-uk.mp3
crisp,/kɹɪsp/,свежий,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/crisp-us.mp3
criticize/criticise,/ˈkɹɪtɪsaɪz/,критиковать,verb,,A2,
crocodile,/ˈkɹɒkədaɪl/,крокодил,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/crocodile-uk.mp3
crossing,/ˈkɹɑsɪŋ/,пересечение,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/crossing-us.mp3
crossly,,сердито,adverb,,B2,
crossroads,,перекресток,noun,,B1,
crow,/kɹəʊ/,ворона,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/crow-us.mp3
cruelly,/ˈkɹuːli/,жестоко,adverb,,B2,
cruelty,/ˈkɹuː(ə)lti/,жестокость,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/cruelty-us.mp3
crush,/kɹʌʃ/,раздавить,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/crush-au.mp3
crystallize/crystallise,/ˈkɹɪstəlaɪz/,кристаллизоваться,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/crystallize-us.mp3
cube,/kjuːb/,куб,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/cube-1-us.mp3
cubism,/ˈkjuː.bɪz.əm/,кубизм,noun,,B2,
cucumber,/ˈkjuːˌkʌmbə/,огурец,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/cucumber-us.mp3
cuff,/kʌf/,манжета,noun,,B2,
culmination,/ˌkʌl.mɪnˈeɪ.ʃən/,кульминация,noun,,B2,
culturally,,культурно,adverb,,B2,
curious,/ˈkjɔː-/,любопытный,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/curious-us.mp3
curiously,/ˈkjɔːɹi.əsli/,любопытно,adverb,,B1,
curl,/kəːl/,завиток,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/curl-us.mp3
curry,/ˈkʌ.ɹi/,карри,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/curry-us.mp3
curse,/kɜːs/,проклинать,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/curse-us.mp3
cursor,/kɜɹsəɹ/,курсор,noun,,B2,
cushion,/ˈkʊʃən/,подушка,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/cushion-us.mp3
customs,/ˈkʌstəmz/,таможня,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/customs-us.mp3
CV,,резюме,noun,,B1,
cyberaddict,,кибернаркоман,noun,,B2,
cybercafe/cybercafé,,киберкафе,noun,,B2,
cybercrime,,киберпреступность,noun,,B2,
cyberpet,,киберпитомец,noun,,B2,
cyberschool,,кибершкола,noun,,B2,
cyberspace,/ˈsaɪ.bə(ɹ)ˌspeɪs/,киберпространство,noun,,B2,
cycling,/ˈsaɪk(ə)lɪŋ/,езда на велосипеде,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/cycling-us.mp3
cyclist,/ˈsaɪ.klɪst/,велосипедист,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/cyclist-uk.mp3
daddy,/ˈdædi/,папочка,noun,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/daddy-uk.mp3
daft,/dæft/,глупый,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/daft-au.mp3
daisy,/ˈdeɪ.zi/,маргаритка,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/daisy-us.mp3
damaged,/ˈdæmɪdʒd/,поврежден,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/damaged-us.mp3
damn,/dæm/,проклятие,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/damn-us.mp3
damn,/dæm/,проклятие,adverb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/damn-us.mp3
damn,/dæm/,проклятие,interjection,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/damn-us.mp3
damp,/dæmp/,влажный,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/damp-us.mp3
dandelion,/ˈdæn.dəˌlaɪ.ən/,одуванчик,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dandelion-au.mp3
dangerously,,опасно,adverb,,B1,
darling,/ˈdɑːlɪŋ/,милый,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/darling-us.mp3
darling,/ˈdɑːlɪŋ/,милый,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/darling-us.mp3
dash,/dæʃ/,бросаться,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dash-us.mp3
dash,/dæʃ/,бросаться,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dash-us.mp3
dated,/ˈdeɪtɪd/,датированный,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dated-us.mp3
dating,/ˈdeɪt.ɪŋ/,встречаться,noun,,B1,
daughter-in-law,,Невестка,noun,,B2,
daylight,/ˈdeɪlaɪt/,дневной свет,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/daylight-au.mp3
daytime,/ˈdeɪtaɪm/,дневное время,noun,,B2,
daze,/deɪz/,ошеломить,noun,,B1,
dazzle,/ˈdæzəl/,ослеплять,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/dazzle-uk.mp3
de facto,/dɪˈfæktəʊ/,де-факто,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/de%20facto-au.mp3
deaf,/diːf/,глухой,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/deaf-us.mp3
dear,/diːɹ/,дорогой,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dear-us.mp3
dearly,/ˈdɪəli/,дорого,adverb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dearly-us.mp3
debit,/ˈdɛb.ɪt/,дебет,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/debit-us.mp3
debit,/ˈdɛb.ɪt/,дебет,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/debit-us.mp3
debit card,,дебетовая карта,noun,,B2,
decay,/dɪˈkeɪ/,разлагаться,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/decay-uk.mp3
deceive,/dɪˈsiːv/,обманывать,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/deceive-us.mp3
decent,/ˈdiːsənt/,приличный,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/decent-us.mp3
deceptive,/dɪ.ˈsɛp.tɪv/,обманчивый,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/deceptive-us.mp3
decomposition,/diːˌkɒmpəˈzɪʃən/,разложение,noun,,B2,
decorative,/ˈdɛkɹətɪv/,декоративный,adjective,,B2,
dedicate,/ˈdɛdɪkeɪt/,посвящать,verb,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/dedicate-uk.mp3
deduce,/dɪˈdjuːs/,сделать вывод,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/deduce-us.mp3
deduction,/dɪˈdʊkʃən/,вычет,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/deduction-us.mp3
deer,/diːɹ/,олень,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/deer-us.mp3
defense/defence,/dɪˈfɛns/,защита,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/defense-us.mp3
definite article,,определенный артикль,noun,,B1,
deforestation,/dɪˌfɒɹɪsˈteɪʃən/,вырубка лесов,noun,,B2,
dehumanize/dehumanise,/diːˈhjuːmənaɪz/,дегуманизировать,verb,,B2,
delicacy,/ˈdɛlɪkəsi/,деликатес,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/delicacy-us.mp3
delicately,/ˈdɛlɪkətli/,деликатно,adverb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/delicately-us.mp3
delightful,[dəˈlaɪ̯t̚.fəɫ],восхитительный,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/delightful-us.mp3
demanding,/dɪˈmɑːndɪŋ/,требовательный,adjective,,B2,
demolish,/dəˈmɒl.ɪʃ/,снести,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/demolish-us.mp3
denim,/ˈdɛnɪm/,джинсовая ткань,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/denim-uk.mp3
densely,/ˈdɛnsli/,плотно,adverb,,B2,
dental,/ˈdɛntl̩/,стоматологический,adjective,,B2,
department store,,универмаг,noun,,A2,
dependable,[dɪˈpɛndəbəɫ],надежный,adjective,,B2,
descriptive,/dɪˈskɹɪptɪv/,описательный,adjective,,B2,
designer,/dɪˈzaɪnɚ/,дизайнер,adjective,,B2,
desolation,/ˌdɛsəˈleɪʃən/,запустение,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/desolation-us.mp3
despair,/dɪˈspɛə(ɹ)/,отчаяние,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/despair-us.mp3
desperation,/ˌdɛspəˈɹeɪʃən/,отчаяние,noun,,B2,
despise,/dɪˈspaɪz/,презирать,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/despise-us.mp3
destiny,/ˈdɛstɪni/,судьба,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/destiny-us.mp3
detach,/dəˈtætʃ/,отделить,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/detach-us.mp3
detachment,/dɪˈtæt͡ʃmənt/,отряд,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/detachment-us.mp3
determiner,,определитель,noun,,B2,
devastating,,разрушительный,adjective,,B1,
developed,/dɪˈvɛləpt/,развитый,adjective,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/developed-us.mp3
developing,/dɪˈvɛləpɪŋ/,развивающийся,adjective,,B2,
devoted,/dɪˈvəʊtəd/,преданный,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/devoted-us.mp3
devotion,/dɪˈvəʊʃən/,преданность,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/devotion-us.mp3
dial,/ˈdaɪəɫ/,набирать номер,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/dial-au.mp3
dial,/ˈdaɪəɫ/,набирать номер,verb,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/dial-au.mp3
dialog/dialogue,/ˈdaɪəlɒɡ/,диалог,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/dialog-us.mp3
diameter,/daɪˈæmɪtə(ɹ)/,диаметр,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/diameter-us.mp3
diaper,/ˈdaɪ(ə)pə/,подгузник,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/diaper-us.mp3
diarrhea/diarrhoea,/ˌdaɪ.əˈɹiː.ə/,диарея,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/diarrhea-us.mp3
did,/dɪd/,делал,do-verb,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/did-ca.mp3
differently,/ˈdifəɹəntli/,по-другому,adverb,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/differently-us.mp3
difficult,/ˈdɪfɪkəlt/,трудный,adjective,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/difficult-uk.mp3
dig,/dɪɡ/,копать,noun,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/dig-1-us.mp3
digest,/daɪˈdʒɛst/,переваривать,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/digest-1-us.mp3
digital,/ˈdɪd͡ʒɪtəɫ/,цифровой,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/digital-us.mp3
digital camera,,цифровая камера,noun,,A2,
dignify,/ˈdɪɡnɪfaɪ/,удостоить,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dignify-us.mp3
diligence,/ˈdɪlɪdʒəns/,усердие,noun,,B1,
diligent,/ˈdɪlɪdʒənt/,прилежный,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/diligent-us.mp3
dim,/dɪm/,тусклый,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dim-us.mp3
dining room,,столовая,noun,,A1,
dinosaur,/ˈdaɪnəsɔː(ɹ)/,динозавр,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/dinosaur-uk.mp3
dioxide,/daɪˈɒksaɪd/,диоксид,noun,,B1,
diphtheria,/dɪfˈθɪəɹɪə/,дифтерия,noun,,B2,
diploma,/dɪˈpləʊmə/,диплом,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/diploma-uk.mp3
disable,[dɪsˈeɪbəɫ],запрещать,verb,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/disable-uk.mp3
disappearance,/dɪsəˈpɪəɹəns/,исчезновение,noun,,B2,
disapproval,[dɪsəˈpɹuːvəɫ],неодобрение,noun,,B2,
disapprove,/dɪsəˈpɹuːv/,не одобрять,verb,,B2,
disc jockey/disk jockey,,диск-жокей,noun,,B1,
discharge,/ˈdɪstʃɑːdʒ/,увольнять,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/discharge-uk.mp3
disciple,/dɪˈsaɪpl̩/,ученик,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/disciple-us.mp3
disco,/ˈdɪskəʊ/,дискотека,noun,,A2,
discomfort,/dɪsˈkʌmfət/,дискомфорт,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/discomfort-uk.mp3
disconnect,/dɪskəˈnɛkt/,отключиться,verb,,B2,
discredit,,дискредитировать,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/discredit-us.mp3
discriminate,/dɪsˈkɹɪmɪneɪt/,,verb,,B2,
disgrace,/dɪsˈɡɹeɪs/,позор,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/disgrace-us.mp3
disguise,/dɪsˈɡaɪz/,маскировка,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/disguise-us.mp3
disguise,/dɪsˈɡaɪz/,маскировка,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/disguise-us.mp3
disgusting,/dɪsˈɡʊstɪŋ/,отвратительный,adjective,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/disgusting-us.mp3
dishonesty,/dɪsˈɒnɪ.stɪ/,нечестность,noun,,B2,
dishwasher,/ˈdɪʃˌwɒʃə/,посудомоечная машина,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/dishwasher-au.mp3
disillusion,/dɪs.ɪˈluːʒən/,разочарование,verb,,B2,
disk/disc,/dɪsk/,диск,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/disk-us.mp3
disorderly,/dɪsˈɔː.də.li/,беспорядочный,adjective,,B2,
disorganized/disorganised,/dɪsˈɔːɡənaɪzd/,неорганизованный,adjective,,B2,
dispensable,/dɪsˈpɛnsəbəl/,необязательный,adjective,,B2,
displeasure,/dɪsˈplɛʒə/,неудовольствие,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/displeasure-uk.mp3
disposition,/ˌdɪs.pəˈzɪ.ʃən/,расположение,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/disposition-us.mp3
disqualify,/dɪsˈkwɒlɪfaɪ/,дисквалифицировать,verb,,B2,
disregard,/dɪsɹɪˈɡɑːd/,игнорировать,noun,,B2,
dissatisfaction,/dɪsˌsætɪsˈfækʃən/,неудовлетворенность,noun,,B2,
dissatisfied,/dɪsˈsætɪsˌfaɪd/,неудовлетворенный,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dissatisfied-us.mp3
dissident,/ˈdɪsɪdənt/,диссидент,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dissident-au.mp3
distinctly,/dɪsˈtɪŋktli/,отчетливо,adverb,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/distinctly-us.mp3
distinguished,/dɪsˈtɪŋɡwɪʃt/,выдающийся,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/distinguished-us.mp3
distortion,/dɪsˈtɔːʃən/,искажение,noun,,B2,
distraction,/dɪsˈtɹækʃən/,отвлечение,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/distraction-us.mp3
distressing,/dɪˈstɹɛsɪŋ/,тревожный,adjective,,B2,
distributor,,распределитель,noun,,B2,
disturbance,/dɪˈstɜːbn̩s/,нарушение,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/disturbance-us.mp3
diver,/ˈdaɪ̯vəɹ/,дайвер,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/diver-au.mp3
diversion,/daɪˈvɜːʃən/,отвлечение внимания,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/diversion-us.mp3
divided,,разделенный,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/divided-us.mp3
diving,/ˈdaɪvɪŋ/,дайвинг,noun,,B1,
dizzy,/ˈdɪzi/,испытывающий головокружение,adjective,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/dizzy-us.mp3
DJ,,диджей,noun,,B1,
DNA,,ДНК,noun,,B2,
do,/dʉː/,делать,do-verb,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/do-1-au.mp3
doc,/dɒk/,док,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/doc-us.mp3
dock,/dɒk/,док,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dock-us.mp3
doctor/Dr./Dr,/ˈdɒktə/,врач,noun,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/doctor-uk.mp3
does,,делает,do-verb,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/does-1-us.mp3
doing,/ˈduːɪŋ/,делает,do-verb,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/doing-1-ca.mp3
doll,/dɒl/,кукла,noun,,A1,https://api.dictionaryapi.dev/media/pronunciations/en/doll-au.mp3
dolphin,/ˈdɒlfɪn/,дельфин,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/dolphin-us.mp3
done,/dʌn/,сделанный,do-verb,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/done-1-ca.mp3
donkey,/ˈdɒŋki/,осел,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/donkey-us.mp3
doom,/duːm/,рок,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/doom-us.mp3
doorkeeper,,привратник,noun,,B2,
doorway,/ˈdɔːweɪ/,дверной проем,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/doorway-us.mp3
dorm,/dɔːm/,общежитие,noun,,B2,
dormitory,/ˈdɔɹmɪˌtɔɹi/,общежитие,noun,,B2,
double,/ˈdʌb.əl/,двойной,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/double-us.mp3
doubly,/ˈdʌb.li/,вдвойне,adverb,,B2,
doubtful,/ˈdaʊtfəl/,сомнительный,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/doubtful-us.mp3
dove,/dʌv/,голубь,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/dove-1.mp3
down,/daʊn/,вниз,adjective,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/down-us.mp3
downfall,,падение,noun,,B2,
downsize,/ˈdaʊnsaɪz/,сократить штат,verb,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/downsize-us.mp3
dowry,/ˈdaʊəɹi/,приданое,noun,,B2,
doze,/doʊz/,дремать,noun,,B1,https://api.dictionaryapi.dev/media/pronunciations/en/doze-us.mp3
draft/draught,/dɹæft/,черновик,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/draft-us.mp3
drain,/dɹeɪn/,осушать,noun,,B2,https://api.dictionaryapi.dev/media/pronunciations/en/drain-us.mp3
dramatically,,резко,adverb,,B2,
drapery,/ˈdɹeɪpəɹi/,драпировки,noun,,B2,
draw,/dɹɔː/,рисовать,noun,,A2,
drawer,/dɹɔː(ɹ)/,ящик,noun,,A2,https://api.dictionaryapi.dev/media/pronunciations/en/drawer-us.mp3
